x,r,u,p,e
0.421484, 0.560382, 0.646388, 0.444871, 1.98468
0.422266, 0.558652, 0.649644, 0.442951, 1.98223
0.423047, 0.556925, 0.6529, 0.441038, 1.97979
0.423828, 0.555203, 0.656156, 0.439132, 1.97735
0.424609, 0.553485, 0.659413, 0.437232, 1.97491
0.425391, 0.551771, 0.662669, 0.43534, 1.97247
0.426172, 0.550061, 0.665926, 0.433455, 1.97003
0.426953, 0.548355, 0.669183, 0.431576, 1.96759
0.427734, 0.546654, 0.67244, 0.429705, 1.96516
0.428516, 0.544956, 0.675697, 0.42784, 1.96273
0.429297, 0.543263, 0.678954, 0.425982, 1.96029
0.430078, 0.541574, 0.682212, 0.424131, 1.95786
0.430859, 0.539889, 0.685469, 0.422287, 1.95544
0.431641, 0.538208, 0.688727, 0.42045, 1.95301
0.432422, 0.536532, 0.691985, 0.41862, 1.95058
0.433203, 0.534859, 0.695242, 0.416796, 1.94816
0.433984, 0.533191, 0.6985, 0.414979, 1.94573
0.434766, 0.531527, 0.701758, 0.413169, 1.94331
0.435547, 0.529867, 0.705016, 0.411366, 1.94089
0.436328, 0.528211, 0.708274, 0.409569, 1.93847
0.437109, 0.52656, 0.711532, 0.40778, 1.93606
0.437891, 0.524912, 0.714789, 0.405997, 1.93364
0.438672, 0.523269, 0.718047, 0.40422, 1.93123
0.439453, 0.52163, 0.721305, 0.402451, 1.92881
0.440234, 0.519995, 0.724562, 0.400688, 1.9264
0.441016, 0.518364, 0.72782, 0.398932, 1.92399
0.441797, 0.516737, 0.731077, 0.397182, 1.92159
0.442578, 0.515115, 0.734334, 0.395439, 1.91918
0.443359, 0.513497, 0.737591, 0.393703, 1.91677
0.444141, 0.511883, 0.740848, 0.391973, 1.91437
0.444922, 0.510273, 0.744104, 0.390251, 1.91197
0.445703, 0.508667, 0.747361, 0.388534, 1.90957
0.446484, 0.507065, 0.750616, 0.386825, 1.90717
0.447266, 0.505468, 0.753872, 0.385122, 1.90478
0.448047, 0.503875, 0.757127, 0.383426, 1.90238
0.448828, 0.502286, 0.760382, 0.381736, 1.89999
0.449609, 0.500702, 0.763636, 0.380053, 1.8976
0.450391, 0.499121, 0.76689, 0.378376, 1.89521
0.451172, 0.497545, 0.770143, 0.376707, 1.89283
0.451953, 0.495973, 0.773396, 0.375043, 1.89044
0.452734, 0.494406, 0.776648, 0.373387, 1.88806
0.453516, 0.492843, 0.779899, 0.371737, 1.88568
0.454297, 0.491284, 0.78315, 0.370094, 1.8833
0.455078, 0.489729, 0.7864, 0.368457, 1.88092
0.455859, 0.488179, 0.789649, 0.366827, 1.87855
0.456641, 0.486633, 0.792897, 0.365204, 1.87618
0.457422, 0.485092, 0.796144, 0.363587, 1.87381
0.458203, 0.483555, 0.799389, 0.361977, 1.87144
0.458984, 0.482022, 0.802634, 0.360374, 1.86907
0.459766, 0.480494, 0.805877, 0.358777, 1.86671
0.460547, 0.478971, 0.809119, 0.357188, 1.86435
0.461328, 0.477452, 0.812359, 0.355605, 1.86199
0.462109, 0.475938, 0.815598, 0.354029, 1.85964
0.462891, 0.474428, 0.818835, 0.352459, 1.85728
0.463672, 0.472924, 0.82207, 0.350897, 1.85494
0.464453, 0.471424, 0.825302, 0.349342, 1.85259
0.465234, 0.469929, 0.828533, 0.347794, 1.85025
0.466016, 0.468439, 0.83176, 0.346252, 1.84791
0.466797, 0.466954, 0.834985, 0.344719, 1.84557
0.467578, 0.465474, 0.838207, 0.343192, 1.84324
0.468359, 0.464, 0.841425, 0.341673, 1.84091
0.469141, 0.462531, 0.84464, 0.340161, 1.83859
0.469922, 0.461068, 0.84785, 0.338657, 1.83627
0.470703, 0.45961, 0.851056, 0.337161, 1.83395
0.471484, 0.458159, 0.854257, 0.335673, 1.83164
0.472266, 0.456714, 0.857452, 0.334193, 1.82934
0.473047, 0.455275, 0.860641, 0.332722, 1.82704
0.473828, 0.453843, 0.863822, 0.331259, 1.82475
0.474609, 0.452418, 0.866996, 0.329806, 1.82246
0.475391, 0.451001, 0.87016, 0.328362, 1.82019
0.476172, 0.449592, 0.873314, 0.326929, 1.81792
0.476953, 0.448192, 0.876457, 0.325506, 1.81566
0.477734, 0.446801, 0.879586, 0.324094, 1.81341
0.478516, 0.445421, 0.8827, 0.322695, 1.81118
0.479297, 0.444052, 0.885795, 0.321309, 1.80896
0.480078, 0.442695, 0.88887, 0.319937, 1.80676
0.480859, 0.441353, 0.891921, 0.318581, 1.80457
0.481641, 0.440026, 0.894943, 0.317243, 1.80241
0.482422, 0.438717, 0.897931, 0.315924, 1.80027
0.483203, 0.437429, 0.900879, 0.314628, 1.79816
0.483984, 0.436165, 0.903779, 0.313357, 1.79609
0.484766, 0.434929, 0.90662, 0.312116, 1.79406
0.485547, 0.433727, 0.909391, 0.31091, 1.79209
0.486328, 0.432564, 0.912076, 0.309745, 1.79017
0.487109, 0.431448, 0.914657, 0.308629, 1.78833
0.487891, 0.43039, 0.917112, 0.307571, 1.78658
0.488672, 0.429399, 0.919412, 0.306582, 1.78495
0.489453, 0.42849, 0.921527, 0.305675, 1.78344
0.490234, 0.427676, 0.923423, 0.304864, 1.7821
0.491016, 0.426972, 0.925065, 0.304163, 1.78093
0.491797, 0.42639, 0.926424, 0.303584, 1.77997
0.492578, 0.425938, 0.92748, 0.303135, 1.77922
0.493359, 0.425615, 0.928234, 0.302815, 1.77869
0.494141, 0.425411, 0.928709, 0.302613, 1.77836
0.494922, 0.425305, 0.928954, 0.302509, 1.77819
0.495703, 0.425271, 0.92903, 0.302477, 1.77814
0.496484, 0.425282, 0.929001, 0.302489, 1.77817
0.497266, 0.425316, 0.928919, 0.302524, 1.77823
0.498047, 0.425357, 0.928818, 0.302567, 1.77831
0.498828, 0.425399, 0.928717, 0.30261, 1.77839
0.499609, 0.425437, 0.928623, 0.30265, 1.77846
0.500391, 0.425472, 0.928538, 0.302686, 1.77853
0.501172, 0.425504, 0.928461, 0.302719, 1.77859
0.501953, 0.425532, 0.928391, 0.302749, 1.77865
0.502734, 0.425558, 0.928327, 0.302776, 1.7787
0.503516, 0.425581, 0.928268, 0.302801, 1.77875
0.504297, 0.425602, 0.928215, 0.302823, 1.77879
0.505078, 0.425621, 0.928166, 0.302844, 1.77884
0.505859, 0.425639, 0.928121, 0.302863, 1.77887
0.506641, 0.425655, 0.928079, 0.302881, 1.77891
0.507422, 0.42567, 0.92804, 0.302898, 1.77895
0.508203, 0.425684, 0.928005, 0.302913, 1.77898
0.508984, 0.425696, 0.927972, 0.302927, 1.77901
0.509766, 0.425707, 0.927942, 0.30294, 1.77904
0.510547, 0.425717, 0.927914, 0.302952, 1.77906
0.511328, 0.425727, 0.927887, 0.302963, 1.77909
0.512109, 0.425736, 0.927863, 0.302973, 1.77912
0.512891, 0.425743, 0.927841, 0.302983, 1.77914
0.513672, 0.425751, 0.92782, 0.302992, 1.77916
0.514453, 0.425757, 0.9278, 0.303, 1.77918
0.515234, 0.425763, 0.927782, 0.303008, 1.7792
0.516016, 0.425769, 0.927765, 0.303015, 1.77922
0.516797, 0.425773, 0.927749, 0.303022, 1.77924
0.517578, 0.425778, 0.927734, 0.303028, 1.77926
0.518359, 0.425782, 0.927721, 0.303034, 1.77928
0.519141, 0.425786, 0.927708, 0.303039, 1.7793
0.519922, 0.425789, 0.927696, 0.303045, 1.77931
0.520703, 0.425792, 0.927684, 0.303049, 1.77933
0.521484, 0.425794, 0.927674, 0.303054, 1.77934
0.522266, 0.425797, 0.927664, 0.303058, 1.77936
0.523047, 0.425799, 0.927654, 0.303062, 1.77938
0.523828, 0.4258, 0.927646, 0.303066, 1.77939
0.524609, 0.425802, 0.927637, 0.303069, 1.7794
0.525391, 0.425803, 0.92763, 0.303073, 1.77942
0.526172, 0.425804, 0.927622, 0.303076, 1.77943
0.526953, 0.425805, 0.927616, 0.303079, 1.77945
0.527734, 0.425806, 0.927609, 0.303082, 1.77946
0.528516, 0.425806, 0.927603, 0.303084, 1.77947
0.529297, 0.425807, 0.927597, 0.303087, 1.77949
0.530078, 0.425807, 0.927592, 0.303089, 1.7795
0.530859, 0.425807, 0.927587, 0.303091, 1.77951
0.531641, 0.425807, 0.927582, 0.303093, 1.77952
0.532422, 0.425806, 0.927578, 0.303095, 1.77954
0.533203, 0.425806, 0.927573, 0.303097, 1.77955
0.533984, 0.425806, 0.927569, 0.303099, 1.77956
0.534766, 0.425805, 0.927565, 0.303101, 1.77957
0.535547, 0.425804, 0.927562, 0.303102, 1.77959
0.536328, 0.425803, 0.927558, 0.303104, 1.7796
0.537109, 0.425802, 0.927555, 0.303105, 1.77961
0.537891, 0.425801, 0.927552, 0.303106, 1.77962
0.538672, 0.4258, 0.927549, 0.303108, 1.77964
0.539453, 0.425799, 0.927546, 0.303109, 1.77965
0.540234, 0.425798, 0.927543, 0.30311, 1.77966
0.541016, 0.425796, 0.927541, 0.303111, 1.77967
0.541797, 0.425795, 0.927539, 0.303112, 1.77968
0.542578, 0.425793, 0.927536, 0.303113, 1.7797
0.543359, 0.425792, 0.927534, 0.303114, 1.77971
0.544141, 0.42579, 0.927532, 0.303115, 1.77972
0.544922, 0.425788, 0.92753, 0.303116, 1.77973
0.545703, 0.425786, 0.927528, 0.303117, 1.77975
0.546484, 0.425785, 0.927527, 0.303118, 1.77976
0.547266, 0.425783, 0.927525, 0.303118, 1.77977
0.548047, 0.425781, 0.927523, 0.303119, 1.77978
0.548828, 0.425779, 0.927522, 0.30312, 1.7798
0.549609, 0.425776, 0.92752, 0.30312, 1.77981
0.550391, 0.425774, 0.927519, 0.303121, 1.77982
0.551172, 0.425772, 0.927518, 0.303122, 1.77984
0.551953, 0.42577, 0.927516, 0.303122, 1.77985
0.552734, 0.425767, 0.927515, 0.303123, 1.77986
0.553516, 0.425765, 0.927514, 0.303123, 1.77988
0.554297, 0.425762, 0.927513, 0.303124, 1.77989
0.555078, 0.42576, 0.927512, 0.303124, 1.7799
0.555859, 0.425757, 0.927511, 0.303125, 1.77992
0.556641, 0.425755, 0.92751, 0.303125, 1.77993
0.557422, 0.425752, 0.927509, 0.303126, 1.77994
0.558203, 0.425749, 0.927508, 0.303126, 1.77996
0.558984, 0.425746, 0.927507, 0.303126, 1.77997
0.559766, 0.425743, 0.927506, 0.303127, 1.77999
0.560547, 0.42574, 0.927506, 0.303127, 1.78
0.561328, 0.425737, 0.927505, 0.303127, 1.78001
0.562109, 0.425734, 0.927504, 0.303128, 1.78003
0.562891, 0.425731, 0.927504, 0.303128, 1.78004
0.563672, 0.425728, 0.927503, 0.303128, 1.78006
0.564453, 0.425725, 0.927502, 0.303129, 1.78007
0.565234, 0.425722, 0.927502, 0.303129, 1.78009
0.566016, 0.425718, 0.927501, 0.303129, 1.7801
0.566797, 0.425715, 0.927501, 0.30313, 1.78012
0.567578, 0.425712, 0.9275, 0.30313, 1.78014
0.568359, 0.425708, 0.9275, 0.30313, 1.78015
0.569141, 0.425705, 0.927499, 0.30313, 1.78017
0.569922, 0.425701, 0.927499, 0.303131, 1.78018
0.570703, 0.425698, 0.927498, 0.303131, 1.7802
0.571484, 0.425694, 0.927498, 0.303131, 1.78022
0.572266, 0.42569, 0.927497, 0.303131, 1.78023
0.573047, 0.425686, 0.927497, 0.303131, 1.78025
0.573828, 0.425682, 0.927497, 0.303132, 1.78027
0.574609, 0.425678, 0.927496, 0.303132, 1.78029
0.575391, 0.425674, 0.927496, 0.303132, 1.7803
0.576172, 0.42567, 0.927496, 0.303132, 1.78032
0.576953, 0.425666, 0.927495, 0.303132, 1.78034
0.577734, 0.425662, 0.927495, 0.303132, 1.78036
0.578516, 0.425658, 0.927495, 0.303133, 1.78038
0.579297, 0.425654, 0.927495, 0.303133, 1.7804
0.580078, 0.425649, 0.927494, 0.303133, 1.78042
0.580859, 0.425645, 0.927494, 0.303133, 1.78044
0.581641, 0.42564, 0.927494, 0.303133, 1.78045
0.582422, 0.425636, 0.927494, 0.303133, 1.78048
0.583203, 0.425631, 0.927493, 0.303134, 1.7805
0.583984, 0.425626, 0.927493, 0.303134, 1.78052
0.584766, 0.425621, 0.927493, 0.303134, 1.78054
0.585547, 0.425616, 0.927493, 0.303134, 1.78056
0.586328, 0.425611, 0.927493, 0.303134, 1.78058
0.587109, 0.425606, 0.927492, 0.303134, 1.7806
0.587891, 0.425601, 0.927492, 0.303134, 1.78062
0.588672, 0.425596, 0.927492, 0.303134, 1.78065
0.589453, 0.425591, 0.927492, 0.303134, 1.78067
0.590234, 0.425585, 0.927492, 0.303135, 1.78069
0.591016, 0.42558, 0.927492, 0.303135, 1.78072
0.591797, 0.425574, 0.927491, 0.303135, 1.78074
0.592578, 0.425568, 0.927491, 0.303135, 1.78077
0.593359, 0.425563, 0.927491, 0.303135, 1.78079
0.594141, 0.425557, 0.927491, 0.303135, 1.78082
0.594922, 0.425551, 0.927491, 0.303135, 1.78084
0.595703, 0.425545, 0.927491, 0.303135, 1.78087
0.596484, 0.425538, 0.927491, 0.303135, 1.78089
0.597266, 0.425532, 0.927491, 0.303135, 1.78092
0.598047, 0.425526, 0.927491, 0.303136, 1.78095
0.598828, 0.425519, 0.927491, 0.303136, 1.78098
0.599609, 0.425512, 0.92749, 0.303136, 1.781
0.600391, 0.425506, 0.92749, 0.303136, 1.78103
0.601172, 0.425499, 0.92749, 0.303136, 1.78106
0.601953, 0.425492, 0.92749, 0.303136, 1.78109
0.602734, 0.425484, 0.92749, 0.303136, 1.78112
0.603516, 0.425477, 0.92749, 0.303136, 1.78115
0.604297, 0.42547, 0.92749, 0.303136, 1.78119
0.605078, 0.425462, 0.92749, 0.303136, 1.78122
0.605859, 0.425454, 0.92749, 0.303136, 1.78125
0.606641, 0.425446, 0.92749, 0.303136, 1.78128
0.607422, 0.425438, 0.92749, 0.303136, 1.78132
0.608203, 0.42543, 0.92749, 0.303137, 1.78135
0.608984, 0.425422, 0.92749, 0.303137, 1.78139
0.609766, 0.425413, 0.92749, 0.303137, 1.78143
0.610547, 0.425404, 0.92749, 0.303137, 1.78146
0.611328, 0.425395, 0.92749, 0.303137, 1.7815
0.612109, 0.425386, 0.92749, 0.303137, 1.78154
0.612891, 0.425377, 0.92749, 0.303137, 1.78158
0.613672, 0.425367, 0.927489, 0.303137, 1.78162
0.614453, 0.425357, 0.927489, 0.303137, 1.78166
0.615234, 0.425348, 0.927489, 0.303137, 1.7817
0.616016, 0.425337, 0.927489, 0.303137, 1.78175
0.616797, 0.425327, 0.927489, 0.303137, 1.78179
0.617578, 0.425316, 0.927489, 0.303137, 1.78184
0.618359, 0.425305, 0.927489, 0.303137, 1.78188
0.619141, 0.425294, 0.927489, 0.303137, 1.78193
0.619922, 0.425282, 0.927489, 0.303138, 1.78198
0.620703, 0.425271, 0.927489, 0.303138, 1.78203
0.621484, 0.425259, 0.927489, 0.303138, 1.78208
0.622266, 0.425246, 0.927489, 0.303138, 1.78213
0.623047, 0.425234, 0.927489, 0.303138, 1.78218
0.623828, 0.42522, 0.927489, 0.303138, 1.78224
0.624609, 0.425207, 0.927489, 0.303138, 1.7823
0.625391, 0.425193, 0.927489, 0.303138, 1.78235
0.626172, 0.425179, 0.927489, 0.303138, 1.78241
0.626953, 0.425165, 0.927489, 0.303138, 1.78247
0.627734, 0.42515, 0.927489, 0.303138, 1.78254
0.628516, 0.425134, 0.927489, 0.303138, 1.7826
0.629297, 0.425118, 0.927489, 0.303138, 1.78267
0.630078, 0.425102, 0.927489, 0.303138, 1.78274
0.630859, 0.425085, 0.927489, 0.303138, 1.78281
0.631641, 0.425067, 0.927489, 0.303138, 1.78288
0.632422, 0.425049, 0.927489, 0.303138, 1.78296
0.633203, 0.425031, 0.927489, 0.303138, 1.78304
0.633984, 0.425011, 0.927489, 0.303138, 1.78312
0.634766, 0.424991, 0.927489, 0.303139, 1.78321
0.635547, 0.42497, 0.92749, 0.303139, 1.78329
0.636328, 0.424948, 0.92749, 0.303139, 1.78339
0.637109, 0.424925, 0.92749, 0.303139, 1.78348
0.637891, 0.424901, 0.92749, 0.303139, 1.78358
0.638672, 0.424876, 0.92749, 0.303139, 1.78369
0.639453, 0.42485, 0.92749, 0.303139, 1.7838
0.640234, 0.424822, 0.92749, 0.303139, 1.78392
0.641016, 0.424792, 0.92749, 0.303139, 1.78404
0.641797, 0.42476, 0.92749, 0.303139, 1.78418
0.642578, 0.424726, 0.92749, 0.303139, 1.78432
0.643359, 0.424689, 0.92749, 0.303139, 1.78448
0.644141, 0.424649, 0.92749, 0.303139, 1.78465
0.644922, 0.424605, 0.92749, 0.303139, 1.78483
0.645703, 0.424557, 0.92749, 0.303139, 1.78503
0.646484, 0.424504, 0.92749, 0.303139, 1.78526
0.647266, 0.424445, 0.92749, 0.303139, 1.78551
0.648047, 0.424378, 0.92749, 0.303139, 1.78578
0.648828, 0.424304, 0.92749, 0.303139, 1.7861
0.649609, 0.42422, 0.92749, 0.303139, 1.78645
0.650391, 0.424124, 0.92749, 0.30314, 1.78686
0.651172, 0.424015, 0.92749, 0.30314, 1.78732
0.651953, 0.423891, 0.92749, 0.30314, 1.78784
0.652734, 0.423748, 0.92749, 0.30314, 1.78844
0.653516, 0.423584, 0.92749, 0.30314, 1.78913
0.654297, 0.423397, 0.92749, 0.30314, 1.78993
0.655078, 0.423181, 0.92749, 0.30314, 1.79084
0.655859, 0.422933, 0.92749, 0.30314, 1.79189
0.656641, 0.42265, 0.927491, 0.30314, 1.79309
0.657422, 0.422324, 0.927491, 0.30314, 1.79447
0.658203, 0.421952, 0.927491, 0.30314, 1.79606
0.658984, 0.421528, 0.927491, 0.30314, 1.79786
0.659766, 0.421045, 0.927491, 0.30314, 1.79993
0.660547, 0.420497, 0.927491, 0.30314, 1.80227
0.661328, 0.419876, 0.927491, 0.30314, 1.80494
0.662109, 0.419176, 0.927491, 0.30314, 1.80795
0.662891, 0.418388, 0.927491, 0.30314, 1.81136
0.663672, 0.417506, 0.927491, 0.30314, 1.81519
0.664453, 0.416521, 0.927491, 0.30314, 1.81948
0.665234, 0.415425, 0.927491, 0.30314, 1.82428
0.666016, 0.41421, 0.927491, 0.303141, 1.82963
0.666797, 0.41287, 0.927491, 0.303141, 1.83557
0.667578, 0.411396, 0.927491, 0.303141, 1.84215
0.668359, 0.409782, 0.927491, 0.303141, 1.8494
0.669141, 0.408023, 0.927491, 0.303141, 1.85738
0.669922, 0.406112, 0.927492, 0.303141, 1.86612
0.670703, 0.404045, 0.927492, 0.303141, 1.87566
0.671484, 0.40182, 0.927492, 0.303141, 1.88605
0.672266, 0.399433, 0.927492, 0.303141, 1.89732
0.673047, 0.396885, 0.927492, 0.303141, 1.9095
0.673828, 0.394175, 0.927492, 0.303141, 1.92263
0.674609, 0.391305, 0.927492, 0.303141, 1.93673
0.675391, 0.38828, 0.927492, 0.303141, 1.95182
0.676172, 0.385104, 0.927492, 0.303141, 1.96792
0.676953, 0.381784, 0.927492, 0.303141, 1.98503
0.677734, 0.378328, 0.927492, 0.303141, 2.00316
0.678516, 0.374747, 0.927492, 0.303141, 2.02231
0.679297, 0.37105, 0.927492, 0.303141, 2.04246
0.680078, 0.367251, 0.927492, 0.303141, 2.06359
0.680859, 0.363363, 0.927493, 0.303141, 2.08566
0.681641, 0.359402, 0.927493, 0.303141, 2.10865
0.682422, 0.355382, 0.927493, 0.303142, 2.1325
0.683203, 0.351321, 0.927493, 0.303142, 2.15716
0.683984, 0.347235, 0.927493, 0.303142, 2.18254
0.684766, 0.343141, 0.927493, 0.303142, 2.20858
0.685547, 0.339056, 0.927493, 0.303142, 2.23519
0.686328, 0.334998, 0.927493, 0.303142, 2.26226
0.687109, 0.330983, 0.927493, 0.303142, 2.2897
0.687891, 0.327028, 0.927493, 0.303142, 2.3174
0.688672, 0.323147, 0.927493, 0.303142, 2.34523
0.689453, 0.319355, 0.927493, 0.303142, 2.37308
0.690234, 0.315665, 0.927494, 0.303142, 2.40082
0.691016, 0.312089, 0.927494, 0.303142, 2.42833
0.691797, 0.308639, 0.927494, 0.303142, 2.45547
0.692578, 0.305323, 0.927494, 0.303142, 2.48214
0.693359, 0.302149, 0.927494, 0.303142, 2.50822
0.694141, 0.299123, 0.927494, 0.303142, 2.53359
0.694922, 0.296251, 0.927494, 0.303142, 2.55815
0.695703, 0.293535, 0.927494, 0.303142, 2.58182
0.696484, 0.290978, 0.927494, 0.303142, 2.60451
0.697266, 0.28858, 0.927494, 0.303142, 2.62616
0.698047, 0.28634, 0.927494, 0.303142, 2.6467
0.698828, 0.284256, 0.927495, 0.303142, 2.6661
0.699609, 0.282325, 0.927495, 0.303142, 2.68434
0.700391, 0.280544, 0.927495, 0.303142, 2.70138
0.701172, 0.278906, 0.927495, 0.303143, 2.71725
0.701953, 0.277407, 0.927495, 0.303143, 2.73193
0.702734, 0.27604, 0.927495, 0.303143, 2.74546
0.703516, 0.274799, 0.927495, 0.303143, 2.75786
0.704297, 0.273676, 0.927495, 0.303143, 2.76917
0.705078, 0.272665, 0.927495, 0.303143, 2.77944
0.705859, 0.271758, 0.927495, 0.303143, 2.78872
0.706641, 0.270947, 0.927496, 0.303143, 2.79707
0.707422, 0.270225, 0.927496, 0.303143, 2.80454
0.708203, 0.269585, 0.927496, 0.303143, 2.8112
0.708984, 0.26902, 0.927496, 0.303143, 2.81711
0.709766, 0.268523, 0.927496, 0.303143, 2.82232
0.710547, 0.268088, 0.927496, 0.303143, 2.8269
0.711328, 0.267708, 0.927496, 0.303143, 2.83091
0.712109, 0.267378, 0.927496, 0.303143, 2.8344
0.712891, 0.267093, 0.927496, 0.303143, 2.83743
0.713672, 0.266847, 0.927497, 0.303143, 2.84005
0.714453, 0.266636, 0.927497, 0.303143, 2.84229
0.715234, 0.266456, 0.927497, 0.303143, 2.84422
0.716016, 0.266302, 0.927497, 0.303143, 2.84586
0.716797, 0.266173, 0.927497, 0.303143, 2.84724
0.717578, 0.266063, 0.927497, 0.303143, 2.84842
0.718359, 0.265971, 0.927497, 0.303143, 2.8494
0.719141, 0.265894, 0.927497, 0.303143, 2.85022
0.719922, 0.265831, 0.927497, 0.303143, 2.85091
0.720703, 0.265778, 0.927498, 0.303144, 2.85147
0.721484, 0.265734, 0.927498, 0.303144, 2.85194
0.722266, 0.265699, 0.927498, 0.303144, 2.85232
0.723047, 0.26567, 0.927498, 0.303144, 2.85263
0.723828, 0.265647, 0.927498, 0.303144, 2.85288
0.724609, 0.265628, 0.927498, 0.303144, 2.85309
0.725391, 0.265613, 0.927498, 0.303144, 2.85325
0.726172, 0.265601, 0.927498, 0.303144, 2.85337
0.726953, 0.265592, 0.927498, 0.303144, 2.85347
0.727734, 0.265585, 0.927499, 0.303144, 2.85355
0.728516, 0.265579, 0.927499, 0.303144, 2.85361
0.729297, 0.265575, 0.927499, 0.303144, 2.85365
0.730078, 0.265572, 0.927499, 0.303144, 2.85369
0.730859, 0.26557, 0.927499, 0.303144, 2.85371
0.731641, 0.265569, 0.927499, 0.303144, 2.85372
0.732422, 0.265568, 0.927499, 0.303144, 2.85373
0.733203, 0.265568, 0.9275, 0.303144, 2.85374
0.733984, 0.265567, 0.9275, 0.303144, 2.85374
0.734766, 0.265567, 0.9275, 0.303144, 2.85374
0.735547, 0.265568, 0.9275, 0.303144, 2.85374
0.736328, 0.265568, 0.9275, 0.303144, 2.85374
0.737109, 0.265568, 0.9275, 0.303144, 2.85373
0.737891, 0.265569, 0.9275, 0.303145, 2.85373
0.738672, 0.265569, 0.9275, 0.303145, 2.85372
0.739453, 0.26557, 0.927501, 0.303145, 2.85372
0.740234, 0.26557, 0.927501, 0.303145, 2.85371
0.741016, 0.265571, 0.927501, 0.303145, 2.85371
0.741797, 0.265571, 0.927501, 0.303145, 2.8537
0.742578, 0.265572, 0.927501, 0.303145, 2.8537
0.743359, 0.265572, 0.927501, 0.303145, 2.85369
0.744141, 0.265573, 0.927501, 0.303145, 2.85369
0.744922, 0.265573, 0.927502, 0.303145, 2.85369
0.745703, 0.265574, 0.927502, 0.303145, 2.85368
0.746484, 0.265574, 0.927502, 0.303145, 2.85368
0.747266, 0.265574, 0.927502, 0.303145, 2.85368
0.748047, 0.265575, 0.927502, 0.303145, 2.85367
0.748828, 0.265575, 0.927502, 0.303145, 2.85367
0.749609, 0.265575, 0.927503, 0.303145, 2.85367
0.750391, 0.265576, 0.927503, 0.303145, 2.85366
0.751172, 0.265576, 0.927503, 0.303145, 2.85366
0.751953, 0.265576, 0.927503, 0.303145, 2.85366
0.752734, 0.265576, 0.927503, 0.303146, 2.85366
0.753516, 0.265577, 0.927503, 0.303146, 2.85366
0.754297, 0.265577, 0.927503, 0.303146, 2.85365
0.755078, 0.265577, 0.927504, 0.303146, 2.85365
0.755859, 0.265577, 0.927504, 0.303146, 2.85365
0.756641, 0.265577, 0.927504, 0.303146, 2.85365
0.757422, 0.265578, 0.927504, 0.303146, 2.85365
0.758203, 0.265578, 0.927504, 0.303146, 2.85365
0.758984, 0.265578, 0.927504, 0.303146, 2.85365
0.759766, 0.265578, 0.927505, 0.303146, 2.85364
0.760547, 0.265578, 0.927505, 0.303146, 2.85364
0.761328, 0.265578, 0.927505, 0.303146, 2.85364
0.762109, 0.265578, 0.927505, 0.303146, 2.85364
0.762891, 0.265579, 0.927505, 0.303146, 2.85364
0.763672, 0.265579, 0.927505, 0.303146, 2.85364
0.764453, 0.265579, 0.927506, 0.303146, 2.85364
0.765234, 0.265579, 0.927506, 0.303146, 2.85364
0.766016, 0.265579, 0.927506, 0.303147, 2.85364
0.766797, 0.265579, 0.927506, 0.303147, 2.85364
0.767578, 0.265579, 0.927506, 0.303147, 2.85364
0.768359, 0.265579, 0.927507, 0.303147, 2.85364
0.769141, 0.265579, 0.927507, 0.303147, 2.85364
0.769922, 0.26558, 0.927507, 0.303147, 2.85364
0.770703, 0.26558, 0.927507, 0.303147, 2.85363
0.771484, 0.26558, 0.927507, 0.303147, 2.85363
0.772266, 0.26558, 0.927508, 0.303147, 2.85363
0.773047, 0.26558, 0.927508, 0.303147, 2.85363
0.773828, 0.26558, 0.927508, 0.303147, 2.85363
0.774609, 0.26558, 0.927508, 0.303147, 2.85363
0.775391, 0.26558, 0.927508, 0.303147, 2.85363
0.776172, 0.26558, 0.927509, 0.303147, 2.85363
0.776953, 0.26558, 0.927509, 0.303148, 2.85363
0.777734, 0.26558, 0.927509, 0.303148, 2.85363
0.778516, 0.265581, 0.927509, 0.303148, 2.85363
0.779297, 0.265581, 0.927509, 0.303148, 2.85363
0.780078, 0.265581, 0.92751, 0.303148, 2.85363
0.780859, 0.265581, 0.92751, 0.303148, 2.85363
0.781641, 0.265581, 0.92751, 0.303148, 2.85363
0.782422, 0.265581, 0.92751, 0.303148, 2.85363
0.783203, 0.265581, 0.92751, 0.303148, 2.85363
0.783984, 0.265581, 0.927511, 0.303148, 2.85363
0.784766, 0.265581, 0.927511, 0.303148, 2.85363
0.785547, 0.265581, 0.927511, 0.303148, 2.85363
0.786328, 0.265581, 0.927511, 0.303148, 2.85363
0.787109, 0.265581, 0.927512, 0.303149, 2.85363
0.787891, 0.265582, 0.927512, 0.303149, 2.85363
0.788672, 0.265582, 0.927512, 0.303149, 2.85363
0.789453, 0.265582, 0.927512, 0.303149, 2.85363
0.790234, 0.265582, 0.927513, 0.303149, 2.85363
0.791016, 0.265582, 0.927513, 0.303149, 2.85363
0.791797, 0.265582, 0.927513, 0.303149, 2.85363
0.792578, 0.265582, 0.927513, 0.303149, 2.85363
0.793359, 0.265582, 0.927514, 0.303149, 2.85363
0.794141, 0.265582, 0.927514, 0.303149, 2.85363
0.794922, 0.265582, 0.927514, 0.303149, 2.85363
0.795703, 0.265582, 0.927514, 0.303149, 2.85363
0.796484, 0.265582, 0.927515, 0.30315, 2.85363
0.797266, 0.265582, 0.927515, 0.30315, 2.85363
